2017-08-21 15:30:42,346 [ 986027]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:30:42,350 [ 986031]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:42,350 [ 986031]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,351 [ 986032]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:42,351 [ 986032]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:42,351 [ 986032]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContentComment 
2017-08-21 15:30:42,351 [ 986032]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,352 [ 986033]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,375 [ 986056]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,375 [ 986056]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,375 [ 986056]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,375 [ 986056]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,376 [ 986057]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:42,376 [ 986057]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:42,376 [ 986057]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,488 [ 986169]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,488 [ 986169]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:31:26,865 [1030546]   INFO - CPPImporter.plugin.Remove_Action - [LOG] Remove Intention for 1 nodes. 
2017-08-21 15:31:26,865 [1030546]   INFO - CPPImporter.plugin.Remove_Action - [LOG] View of Keep Intention is Mainline 
2017-08-21 15:31:26,865 [1030546]   INFO - CPPImporter.plugin.UpdatePreview - Initialize future model 
2017-08-21 15:31:26,865 [1030546]   INFO - CPPImporter.plugin.UpdatePreview - Create node mapping 
2017-08-21 15:31:26,865 [1030546]   INFO - CPPImporter.plugin.UpdatePreview - Node mapping done 
2017-08-21 15:31:26,866 [1030547]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:31:26,866 [1030547]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:31:26,866 [1030547]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:31:26,867 [1030548]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:31:26,867 [1030548]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:31:26,867 [1030548]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
